id,category,term,origin,relation,definition,example,exampleSource,otherMeanings,sourcePages,dictionaryCode
proverb-532843,속담,하룻강아지 범 무서운 줄 모른다,,상황과 비유적 의미의 관계,철없이 함부로 덤비는 경우를 비유적으로 이르는 말.,그 일을 두고 사람들은 “하룻강아지 범 무서운 줄 모른다”라는 속담을 떠올렸다.,학습용 보충 문장,,"3,4",532843
proverb-532683,속담,한 손으로는 손뼉을 못 친다,,상황과 비유적 의미의 관계,상대가 없이 혼자서는 싸움이 되지 아니한다는 말.,그 일을 두고 사람들은 “한 손으로는 손뼉을 못 친다”라는 속담을 떠올렸다.,학습용 보충 문장,,19,532683
proverb-524814,속담,행차 뒤에 나팔,,상황과 비유적 의미의 관계,"사또 행차가 다 지나간 뒤에야 악대를 불러다 나팔을 불리고 북을 치게 한다는 뜻으로, 제때 안 하다가 뒤늦게 대책을 세우며 서두름을 핀잔하는 말.",그 일을 두고 사람들은 “행차 뒤에 나팔”이라는 속담을 떠올렸다.,학습용 보충 문장,,19,524814
proverb-524910,속담,황소 제 이불 뜯어 먹기,,상황과 비유적 의미의 관계,어떤 일을 한 결과가 결국 제 손해가 되었다는 말.,그 일을 두고 사람들은 “황소 제 이불 뜯어 먹기”라는 속담을 떠올렸다.,학습용 보충 문장,,19,524910
proverb-524956,속담,후추를 통째로 삼킨다,,상황과 비유적 의미의 관계,속 내용은 모르고 겉 형식만 취하는 어리석은 행동을 비꼬는 말.,그 일을 두고 사람들은 “후추를 통째로 삼킨다”라는 속담을 떠올렸다.,학습용 보충 문장,속을 파헤쳐 보지 아니하고서는 속내를 알 수 없다는 말.,5,524956
hanja-390212,한자 성어,각골난망,刻骨難忘,한자 성어의 표면적 뜻과 비유적 뜻,남에게 입은 은혜가 뼈에 새길 만큼 커서 잊히지 아니함.,그동안 보살펴 주신 선생님의 은혜는 실로 각골난망입니다.,표준국어대사전 용례,,1,390212
hanja-390663,한자 성어,각주구검,刻舟求劍,한자 성어의 표면적 뜻과 비유적 뜻,융통성 없이 현실에 맞지 않는 낡은 생각을 고집하는 어리석음을 이르는 말. 초나라 사람이 배에서 칼을 물속에 떨어뜨리고 그 위치를 뱃전에 표시하였다가 나중에 배가 움직인 것을 생각하지 않고 칼을 찾았다는 데서 유래한다. ≪여씨춘추≫의 <찰금편(察今篇)>에 나오는 말이다.,사람들은 그 상황을 ‘각주구검’이라고 평했다.,학습용 보충 문장,,1,390663
hanja-6515,한자 성어,간담상조,肝膽相照,한자 성어의 표면적 뜻과 비유적 뜻,서로 속마음을 털어놓고 친하게 사귐.,사람들은 그 상황을 ‘간담상조’라고 평했다.,학습용 보충 문장,,"5,6",6515
hanja-388513,한자 성어,감언이설,甘言利說,한자 성어의 표면적 뜻과 비유적 뜻,귀가 솔깃하도록 남의 비위를 맞추거나 이로운 조건을 내세워 꾀는 말.,감언이설에 넘어가다.,표준국어대사전 용례,,7,388513
hanja-7154,한자 성어,감지덕지,感之德之,한자 성어의 표면적 뜻과 비유적 뜻,분에 넘치는 듯싶어 매우 고맙게 여기는 모양.,돈을 감지덕지 받다.,표준국어대사전 용례,,7,7154
hanja-8101,한자 성어,감탄고토,甘呑苦吐,한자 성어의 표면적 뜻과 비유적 뜻,"달면 삼키고 쓰면 뱉는다는 뜻으로, 자신의 비위에 따라서 사리의 옳고 그름을 판단함을 이르는 말.",경영인들은 경기가 호황일 땐 야근을 시키며 노동자들의 희생을 강요하고 불황일 땐 임금부터 삭감하려 드는 감탄고토의 자세를 버려야 한다.,표준국어대사전 용례,,2,8101
hanja-11695,한자 성어,거두절미,去頭截尾,한자 성어의 표면적 뜻과 비유적 뜻,머리와 꼬리를 잘라 버림.,사람들은 그 상황을 ‘거두절미’라고 평했다.,학습용 보충 문장,어떤 일의 요점만 간단히 말함.,7,11695
hanja-13044,한자 성어,건곤일척,乾坤一擲,한자 성어의 표면적 뜻과 비유적 뜻,"주사위를 던져 승패를 건다는 뜻으로, 운명을 걸고 단판걸이로 승부를 겨룸을 이르는 말.",건곤일척의 혈투를 벌이다.,표준국어대사전 용례,,7,13044
hanja-17590,한자 성어,견강부회,牽強附會,한자 성어의 표면적 뜻과 비유적 뜻,이치에 맞지 않는 말을 억지로 끌어 붙여 자기에게 유리하게 함.,사람들은 그 상황을 ‘견강부회’라고 평했다.,학습용 보충 문장,,6,17590
hanja-16297,한자 성어,견리사의,見利思義,한자 성어의 표면적 뜻과 비유적 뜻,눈앞의 이익을 보면 의리를 먼저 생각함.,사람들은 그 상황을 ‘견리사의’라고 평했다.,학습용 보충 문장,,7,16297
hanja-15743,한자 성어,견마지로,犬馬之勞,한자 성어의 표면적 뜻과 비유적 뜻,"개나 말 정도의 하찮은 힘이라는 뜻으로, 윗사람에게 충성을 다하는 자신의 노력을 낮추어 이르는 말.",민족을 위해서 어떤 일이든 견마지로를 다하겠습니다.,표준국어대사전 용례,,2,15743
hanja-15964,한자 성어,견마지심,犬馬之心,한자 성어의 표면적 뜻과 비유적 뜻,"개나 말이 주인을 위하는 마음이라는 뜻으로, 신하나 백성이 임금이나 나라에 충성하는 마음을 낮추어 이르는 말.",사람들은 그 상황을 ‘견마지심’이라고 평했다.,학습용 보충 문장,,1,15964
hanja-392348,한자 성어,견물생심,見物生心,한자 성어의 표면적 뜻과 비유적 뜻,어떠한 실물을 보게 되면 그것을 가지고 싶은 욕심이 생김.,견물생심이라고 무심코 열어 본 경대 서랍에서 돈을 본 순간 자신도 모르게 손이 갔다고 한다.,표준국어대사전 용례,,7,392348
hanja-391818,한자 성어,견원지간,犬猿之間,한자 성어의 표면적 뜻과 비유적 뜻,"개와 원숭이의 사이라는 뜻으로, 사이가 매우 나쁜 두 관계를 비유적으로 이르는 말.",고대 희랍의 도시 국가인 아테네와 스파르타는 견원지간이라 전쟁이 끊이지 않았다.,표준국어대사전 용례,,"7,8",391818
hanja-392913,한자 성어,결초보은,結草報恩,한자 성어의 표면적 뜻과 비유적 뜻,"죽은 뒤에라도 은혜를 잊지 않고 갚음을 이르는 말. 중국 춘추 시대에, 진나라의 위과(魏顆)가 아버지가 세상을 떠난 후에 서모를 개가시켜 순사(殉死)하지 않게 하였더니, 그 뒤 싸움터에서 그 서모 아버지의 혼이 적군의 앞길에 풀을 묶어 적을 넘어뜨려 위과가 공을 세울 수 있도록 하였다는 고사에서 유래한다.",영감의 은혜는 백골난망이외다. 죽어 저승에 가서라도 결초보은을 하오리다.,표준국어대사전 용례,,1,392913
hanja-395037,한자 성어,경천동지,驚天動地,한자 성어의 표면적 뜻과 비유적 뜻,"하늘을 놀라게 하고 땅을 뒤흔든다는 뜻으로, 세상을 몹시 놀라게 함을 비유적으로 이르는 말.",경천동지의 소식.,표준국어대사전 용례,,"7,8",395037
hanja-396266,한자 성어,고식지계,姑息之計,한자 성어의 표면적 뜻과 비유적 뜻,우선 당장 편한 것만을 택하는 꾀나 방법. 한때의 안정을 얻기 위하여 임시로 둘러맞추어 처리하거나 이리저리 주선하여 꾸며 내는 계책을 이른다.,내 나라 팔아 가며 내 권리 주어 가며 고식지계 도모하여 인군에게 득죄하고 백성에게 적원하여….,표준국어대사전 용례,,,396266
hanja-399741,한자 성어,고육지계,苦肉之計,한자 성어의 표면적 뜻과 비유적 뜻,"자기 몸을 상해 가면서까지 꾸며 내는 계책이라는 뜻으로, 어려운 상태를 벗어나기 위해 어쩔 수 없이 꾸며 내는 계책을 이르는 말.",사람들은 그 상황을 ‘고육지계’라고 평했다.,학습용 보충 문장,,"7,8",399741
hanja-25625,한자 성어,고육지책,苦肉之策,한자 성어의 표면적 뜻과 비유적 뜻,"자기 몸을 상해 가면서까지 꾸며 내는 계책이라는 뜻으로, 어려운 상태를 벗어나기 위해 어쩔 수 없이 꾸며 내는 계책을 이르는 말.",지겨운 가난을 면하기 위해 고육지책으로 개가해 간 게 오히려 고생문으로 자청해 들어간 꼴이 되었다.,표준국어대사전 용례,,"7,8",25625
hanja-395596,한자 성어,고장난명,孤掌難鳴,한자 성어의 표면적 뜻과 비유적 뜻,"외손뼉만으로는 소리가 울리지 아니한다는 뜻으로, 혼자의 힘만으로 어떤 일을 이루기 어려움을 이르는 말.","누구 한 사람 도와주는 사람이 없으니 실로 고장난명이라, 일을 하기가 너무 어려웠다.",표준국어대사전 용례,맞서는 사람이 없으면 싸움이 일어나지 아니함을 이르는 말.,"1,2",395596
hanja-394076,한자 성어,고진감래,苦盡甘來,한자 성어의 표면적 뜻과 비유적 뜻,"쓴 것이 다하면 단 것이 온다는 뜻으로, 고생 끝에 즐거움이 옴을 이르는 말.",고진감래라더니 이렇게 좋은 일도 있구나.,표준국어대사전 용례,,2,394076
hanja-391659,한자 성어,곡학아세,曲學阿世,한자 성어의 표면적 뜻과 비유적 뜻,바른길에서 벗어난 학문으로 세상 사람에게 아첨함.,고리타분한 한자를 뒤섞어 중국 놈 밀가루 반죽하듯 짓이겨 놓은 글이란 대체로 혹세무민 아니면 곡학아세의 무리들이 지은 걸로 보아 무방할 것입니다.,표준국어대사전 용례,,"7,8",391659
hanja-29921,한자 성어,공전절후,空前絕後,한자 성어의 표면적 뜻과 비유적 뜻,이전에도 없었고 앞으로도 없음.,송흥록은 가왕의 이름까지 받은 공전절후의 명창이거늘 주덕기의 소위는 무례 막심하다.,표준국어대사전 용례,,"5,6",29921
hanja-396229,한자 성어,관포지교,管鮑之交,한자 성어의 표면적 뜻과 비유적 뜻,"관중과 포숙의 사귐이란 뜻으로, 우정이 아주 돈독한 친구 관계를 이르는 말.",사람들은 그 상황을 ‘관포지교’라고 평했다.,학습용 보충 문장,,"5,6",396229
hanja-401298,한자 성어,괄목상대,刮目相對,한자 성어의 표면적 뜻과 비유적 뜻,"눈을 비비고 상대편을 본다는 뜻으로, 남의 학식이나 재주가 놀랄 만큼 부쩍 늚을 이르는 말.",사람들은 그 상황을 ‘괄목상대’라고 평했다.,학습용 보충 문장,,"7,8",401298
hanja-36216,한자 성어,괴괴망측,怪怪罔測,한자 성어의 표면적 뜻과 비유적 뜻,말할 수 없을 만큼 이상야릇함.,사람들은 그 상황을 ‘괴괴망측’이라고 평했다.,학습용 보충 문장,,"7,8",36216
hanja-33289,한자 성어,괴담이설,怪談異說,한자 성어의 표면적 뜻과 비유적 뜻,괴상하고 이상한 이야기.,사람들은 그 상황을 ‘괴담이설’이라고 평했다.,학습용 보충 문장,,8,33289
hanja-396286,한자 성어,교각살우,矯角殺牛,한자 성어의 표면적 뜻과 비유적 뜻,"소의 뿔을 바로잡으려다가 소를 죽인다는 뜻으로, 잘못된 점을 고치려다가 그 방법이나 정도가 지나쳐 오히려 일을 그르침을 이르는 말.",사람들은 그 상황을 ‘교각살우’라고 평했다.,학습용 보충 문장,,2,396286
hanja-402164,한자 성어,교왕과직,矯枉過直,한자 성어의 표면적 뜻과 비유적 뜻,"굽은 것을 바로잡으려다가 정도에 지나치게 곧게 한다는 뜻으로, 잘못된 것을 바로잡으려다가 너무 지나쳐서 오히려 나쁘게 됨을 이르는 말.",사람들은 그 상황을 ‘교왕과직’이라고 평했다.,학습용 보충 문장,,2,402164
hanja-397453,한자 성어,구우일모,九牛一毛,한자 성어의 표면적 뜻과 비유적 뜻,"아홉 마리의 소 가운데 박힌 하나의 털이란 뜻으로, 매우 많은 것 가운데 극히 적은 수를 이르는 말.","미리 말씀드릴 것은, 이것은 그들이 저지른 친일 행위의 단적인 예에 불과한 것이며, 구우일모에 지나지 않는다는 사실입니다.",표준국어대사전 용례,,8,397453
hanja-397934,한자 성어,구중궁궐,九重宮闕,한자 성어의 표면적 뜻과 비유적 뜻,"겹겹이 문으로 막은 깊은 궁궐이라는 뜻으로, 임금이 있는 대궐 안을 이르는 말.",많은 궁녀들이 구중궁궐에서 쓸쓸히 늙어 갔다.,표준국어대사전 용례,,8,397934
hanja-37807,한자 성어,구중심처,九重深處,한자 성어의 표면적 뜻과 비유적 뜻,밖으로 잘 드러나지 않는 깊숙한 곳.,그러니 자연 행세하는 가문에서는 수절하는 과부를 구중심처 깊은 곳에 겹겹이 가두어 두고 바깥 사람은 일절 만나지 못하게 하여….,표준국어대사전 용례,"겹겹이 문으로 막은 깊은 궁궐이라는 뜻으로, 임금이 있는 대궐 안을 이르는 말.",,37807
hanja-402347,한자 성어,군계일학,群鷄一鶴,한자 성어의 표면적 뜻과 비유적 뜻,"닭의 무리 가운데에서 한 마리의 학이란 뜻으로, 많은 사람 가운데서 뛰어난 인물을 이르는 말. ≪진서(晉書)≫의 <혜소전(嵆紹傳)>에 나오는 말이다.",많은 사람 틈에 섞이면 군계일학 격으로 그의 품격은 더욱 두드러져 보였다.,표준국어대사전 용례,,3,402347
hanja-400373,한자 성어,권토중래,捲土重來,한자 성어의 표면적 뜻과 비유적 뜻,"땅을 말아 일으킬 것 같은 기세로 다시 온다는 뜻으로, 한 번 실패하였으나 힘을 회복하여 다시 쳐들어옴을 이르는 말. 중국 당나라 두목의 <오강정시(烏江亭詩)>에 나오는 말로, 항우가 유방과의 결전에서 패하여 오강(烏江) 근처에서 자결한 것을 탄식한 말에서 유래한다.",사람들은 그 상황을 ‘권토중래’라고 평했다.,학습용 보충 문장,어떤 일에 실패한 뒤에 힘을 가다듬어 다시 그 일에 착수함을 비유하여 이르는 말.,8,400373
